0.43,4.93,4.28,5.74,0.69,0.52,0.07,2.36,1.09,1.21,0.13,1.36,1460.5,3855.59,315,193.44,1.17,2.14,0.72,0,0.39,0,1.2,1.97,11.07,0.05,8.96,1.58,3.53,1.42,0.08,2.72,0.39,0.11,0.71,11.6,0.51,0,1.82,0.13,0.07,0.06,0,0.49,0.04,0.25,8.49,4.27,0.19,0.24,0,0
0.46,3.9,6.49,4.25,0.07,0.25,0.17,3.02,0.72,0.84,0.07,20.68,1077.9,3292.86,219.12,172.17,1.55,1.4,0.62,0,0.17,0,0.31,1.4,4.74,0,4.54,0.63,4.89,7.52,0.07,2.09,1.22,0.09,0.4,8.14,0.66,0,2.1,0.05,0.14,0.18,1.12,0.06,0.02,0,1.25,1.36,0.45,0,0,0.46
0.5,4.02,2.25,3.62,0.09,0.16,0.49,1.88,0.57,0.9,0.1,0.29,1117.58,2436.79,282.95,134.6,5.35,2.07,0.54,0.2,0.07,0,0.13,0.68,1.11,0,2.62,0.59,2.06,11.54,0,0.02,0.48,0,1.48,2.91,0.46,0,0.72,0,0,0.02,0.29,1.48,0,0,1.72,4.14,0,0,0,0
1.54,7.31,9.78,5.64,0.24,0.21,0.4,4.69,0.71,1.77,0.15,0.18,674.27,3656.68,353.07,153.96,0.81,1.71,0.59,0,0.02,0,0,1.15,2.78,0.02,0,0.25,2.76,2.58,0,1.05,1.39,0,0.84,48.48,1.44,0.05,0.73,0.26,4.66,0.68,1.48,0.35,0.06,0,1.63,2.25,0,0.38,0,0
0.94,5.61,2.84,3.73,0.12,0.15,0.17,3.41,0.45,1.38,0.14,2.49,620.1,3863.37,137.66,99.37,2.4,0.64,0.43,0.17,0.07,0,0,0.75,1.99,0.05,1.64,0.06,3.97,9.35,0.26,4.8,3.86,0,3.01,12.57,0.79,0.1,0.92,0.08,0.11,0,0.35,0.88,0.05,0,2.61,2.73,1.05,0.32,0,0.11
1.86,5.53,8.99,4.65,0.14,0.03,0.37,3.34,0.83,1.2,0.13,2.18,789.02,3061.57,283.81,115.95,6.88,1.99,0.52,0.33,0,0,0,1.2,1.41,0,0,0,2.86,15.29,0,0.81,2.3,0,0.31,11.12,0.75,0.07,1.3,0.02,0.22,0,0.53,0,0,0,0.68,1.48,0,0,0,0.48
0.8,4.19,2.34,4.41,0.78,0.06,0.07,1.34,0.74,0.88,0.1,2.73,878.65,2620.06,200.81,160.73,0.52,2.88,0.51,0,0.08,0,0,2.32,9,0,0.28,0,4.09,0,0.11,4.22,0.65,0.1,1.03,15.65,0.96,0,1.44,0.22,0.43,0,0,0.81,0.05,0.46,9.82,4.16,0.72,0.89,0,0.34
2.87,5.72,4.14,4.89,0.17,0.12,0.41,2.78,0.73,1.2,0.15,12.88,1246.52,3568.99,266.4,183.66,1.27,0.8,0.58,0,0.06,0,0,1.27,7.34,0.03,0,0,2.91,6.33,0,1.68,1.79,0.28,0.18,22.33,1.12,0,1.35,0.03,0.04,0.74,2.02,0,0,0,1.53,1.81,0.32,0.12,0,0.54
2.7,3.26,5.43,3.68,0.16,0,0.82,1.48,0.5,0.7,0.13,0.38,994.81,2459.24,257.2,126.23,8.87,3.07,0.57,0.25,0,0,0,0.51,1.72,0.01,0,0.15,0,6.05,0,0.04,0.45,0.19,1.54,3.05,0.78,0,0.01,0,0.21,0,0.43,1.73,0,0,3.23,5.53,0,0,0,0
0.86,5.16,11.62,4.5,0.02,0.05,0.27,3.81,0.71,1.19,0.24,0.2,983.09,3244.08,209.91,135.64,0,0.89,0.54,0,0,0,0,1.4,2.28,0.18,2.05,0.25,4.86,0,0,1.07,0.48,0,0.5,25.19,1.17,0.15,0.49,0.2,10.79,0.49,2.2,0.22,0.03,0,1.37,1.27,0,2.12,0,0
0.71,3.87,23.48,3.25,0.07,0.22,0.24,2.64,0.46,0.88,0.16,5.06,722.37,3197.75,89.76,89.25,2.34,0.41,0.32,0,0,0,0,0.96,1.86,0,0.19,0.34,4.89,0,0,3.55,2.26,0,1.9,10.43,1,0.08,0.69,0.02,0,0,0.49,0.61,0.03,0,2.2,2.04,0.86,0.7,0,0
1.67,4.24,9.12,4.12,0.14,0.07,0.31,2.43,0.61,0.87,0.14,7.5,817.05,2362.49,194.79,112.93,5.96,1.7,0.36,0.18,0,0,0,0.84,1.39,0.05,0.47,0,0,5.83,0,0.44,1.3,0,0.25,6.74,0.86,0,1.15,0.02,0,0.07,0.62,0,0,0,0.33,1.03,0,0.03,0,0.26
0.86,4.39,7.48,4.35,0.26,0.14,0.11,1.92,0.8,1.08,0.18,12.14,986.21,2991.3,215.76,173.35,0,2.01,0.4,0,0.14,0,0,3.01,7.87,0.21,1.71,0.32,4.21,0,0,1.92,0.52,0,0.85,10.04,0.69,0,1.17,0.09,0,0,0,0.47,0.02,0.39,8.28,3.35,0,1.01,0,0.04
1.19,4.83,3.56,4.42,0.15,0.06,0.86,1.93,0.7,1.06,0.2,0.61,996.2,2612.62,266.04,127.6,6.02,1.9,0.45,0.18,0,0,0,1.1,1.09,0.03,0,0.06,1.18,7.8,0,0.15,0.15,0,1.41,1.64,0.62,0.05,0.31,0.03,0,0,0.31,1.18,0.01,0,1.25,4.76,0,0,0,0
0.84,5.88,9.91,7.45,0.17,0.34,0.12,4.94,1.49,1.34,0.09,0.11,1807.42,4816.67,334.85,206.16,0.56,0.84,1.2,0,0.11,0,0.17,2,1.42,0.01,0,0.33,1.65,4.57,0,0.37,0.26,0.14,0.74,33.46,0.95,0.21,0.67,0.1,0.55,0.17,0.54,0.32,0,0,1.29,1.99,0.17,0.11,0,0
0.94,5.94,4.72,4.72,0.16,0.43,0.22,3.48,0.72,1.34,0.08,9.6,1290.74,4756.02,288.55,259.32,4.95,0.9,0.54,0.51,0.47,0.06,0.16,1.02,1.75,0,0.9,2.31,14.58,22.62,0,1.62,4.87,0.21,3.53,10.59,0.66,0.52,4.08,0,0.37,0.2,0.82,0.93,0.04,0,2.57,4.21,0.51,0.1,0,0.18
1.35,4.42,2.5,6.53,0.03,0.09,0.12,3.96,0.68,1,0.11,1.08,1688.29,4950.3,161.26,105,7.72,1.29,1.12,0.43,0.03,0,0.24,2,1.36,0,0,1.51,0.4,8.08,0,0.19,4.23,0.34,0.24,9.3,0.81,0,0.98,0.1,0.26,0.17,0.34,0.11,0,0,0.91,1.4,0.03,0,0,0.28
1.01,4.85,2.2,6.04,0.91,0.25,0.11,1.59,1.43,1.18,0.15,14.3,2058.22,3857.5,254.1,215.46,0.89,4.3,0.82,0,0.62,0,4.12,4.6,8.64,0,13.58,0.61,0,6.98,0.11,4.22,0.66,0.21,0.88,19.32,0.59,0.27,1.54,0.18,0.34,0.23,0,0.62,0.03,0.33,10.87,4.54,0.45,0.62,0,0.25
1.08,5.33,4.17,6.91,0,0.24,0.13,4,0.99,1.18,0.13,46.43,1693.21,4585.98,245.55,138.16,1.73,0.83,0.83,0.08,0.35,0.01,0.44,3.07,3.97,0,6.18,0.27,3.47,8.01,0.08,2.31,2.95,0.03,0.2,14.16,0.68,0.17,1.81,0.11,0.12,0.26,0.38,0,0.05,0,1.06,1.97,0.41,0,0,0
1.3,6.14,10.28,5.87,0.08,0.19,0.17,3.95,1.01,1.36,0.14,0.23,1265.61,3358.34,317.15,182.92,0.29,0.68,0.72,0,0.25,0,0,1.21,2,0,0.78,0.26,0,3.46,0,0.18,0.38,0.14,0.51,23.61,1.18,0,0.8,0.01,1.01,0.43,1.14,0.31,0,0,1.77,1.61,0,0.35,0,0
1.21,4.89,26.83,3.88,0.14,0.13,0.17,2.65,0.68,1.21,0.11,4.07,796.18,3828.51,132.51,135.27,2.74,0.62,0.49,0.32,0.15,0,0,1.01,1.55,0,0,0.7,3.58,8.29,0,0.85,5.11,0.15,2.23,8.53,0.86,0,1.82,0,0.3,0.21,0.83,0.65,0,0,2.5,3.66,0.32,0.17,0,0
2.59,4.26,9.8,4.3,0.15,0.07,0.36,2.73,0.65,0.97,0.14,1.71,845.24,2764.46,313.42,135.45,9.09,0.66,0.52,0.55,0.1,0,0,1.09,1.38,0,1.25,0.26,3.37,17.96,0,0.1,2.14,0.45,0.18,6.56,1.07,0,5.45,0.03,0.34,0.45,0.48,0,0,0,0.63,1.57,0,0,0,0.26
1.08,3.94,22.13,3.79,0.04,0.15,0.13,1.4,0.81,0.93,0.1,12.41,988.6,2756.45,179.42,172.66,0,3.53,0.32,0,0.28,0,0,2.2,8,0,2.45,0.96,0,3.02,0,1.51,0.53,0.18,0.64,13.5,0.83,0,1.48,0.13,0.39,0,0,0.28,0.02,0.34,9.14,3.46,0.21,0.73,0,0.21
1.72,5.88,6.93,5.93,0,0.15,0.12,3.68,0.74,1.17,0.08,45.02,1409.62,4255.75,133.87,99.99,1.18,0.7,0.79,0,0,0,0,1.93,3.47,0,4.73,1.33,0,4.52,0,1.91,1.73,0.07,0.14,14.64,1.09,0.28,0.62,0.14,0.36,0.35,0.67,0,0,0,0.64,1.4,0.46,0.2,0,0
1.02,4.8,1.32,4.8,0,0.07,0.25,3.43,0.81,1,0,1.52,1076.05,2997.96,259.16,156.55,0,0.57,0.6,0,0,0,0,1.93,2.41,0.16,2.29,0.09,3.11,0,0,1.11,0.35,0.2,0.37,30.45,1.41,0.09,0.3,0.34,1.86,0.42,1.59,0.3,0.02,0,1.52,1.03,0,0.89,0,0
1.17,5.99,4.11,4.47,0,0.26,0.15,3.58,0.73,1.42,0,10.4,1339.65,5331.75,144.02,171.08,3.61,0.68,0.62,0.29,0.15,0,0,1.99,2.29,0,0,0,3.91,6.83,0.05,2.19,3.71,0.31,3.04,9.33,0.83,0,1.73,0,0.16,0.24,0.92,1.03,0,0,3.03,4.21,0.64,0.15,0,0.13
1.83,2.99,0.44,3.77,0,0.05,0.3,2.22,0.57,0.7,0,11.43,738.66,2103.74,185.17,104.56,7.02,0.57,0.34,0.39,0.15,0,0,0.88,1.45,0.12,0.44,0.09,1.48,3.51,0,0.29,1.34,0.23,0.14,7.91,0.63,0,1.19,0.11,0.06,0,0.36,0,0.02,0,0.24,1.04,0,0,0,0.11
1.01,3.09,4.74,2.75,0.03,0.66,0.18,1.36,0.58,0.66,0,128.38,739.44,2325.87,158.94,158.79,0,2.27,0.31,0,0.37,0,0,1.62,10.47,0.28,2.9,0,6.08,0,0.13,4.17,0.17,0.39,0.59,18.35,1.02,0.09,0.44,0.19,0.22,0,0,0.19,0.02,0.23,9.3,1.94,0.62,1.09,0,0.16
1.67,5.41,4.99,5.82,0,0.46,0.18,3.11,0.88,1.11,0,371.24,1557.86,3746.51,158.67,139.72,1.39,0.88,0.75,0,0.13,0,0,1.45,3.68,0,1.35,0.25,6.16,0,0.11,3.73,1.45,0.13,0.24,11.23,0.93,0,0.71,0.04,0,0.28,0.56,0,0,0,0.92,1.47,1.37,0.21,0,0.08
4.31,6.18,3.36,5.68,0.1,0.26,0.66,2.72,1.07,1.23,0.53,0.51,1705.57,3412.52,643.42,343.99,0.28,1.06,0.71,0,0,0,0,0,0.76,0.1,0,0,0.84,2.61,0,0,4.49,0.23,0,0.15,0,0,0.51,0.48,0,0,0.76,1.14,0,0,0,1.58,0,0,0,0.34
0.37,8.54,13.1,13.09,0.13,0.16,0.24,5.12,2.9,2.04,0.71,0.58,2789.67,8127.03,135.7,109.8,5.38,3.86,1.32,0,0,0,0,18.98,1.2,0.11,0.04,6.93,13.5,8.99,0,0,10.79,0,1.39,0.9,0.45,0,0.52,0,0.44,0,0.17,0.26,0.08,0,0,1.25,0.3,0,0,0
2.53,17.98,15.29,12.72,0.34,0.16,0.76,7.11,1.81,3.97,0.73,1.49,2719.39,8351.9,619.08,333.54,5.97,3.14,1.91,0.11,0,0.37,0,1,2.31,0.05,8.58,3.38,0,41.52,0,2.82,7.61,0.99,0.67,78.46,3.93,0.27,3.32,3.08,0.76,1.23,1.44,0.55,0.03,0,0,0.81,0.72,0.85,0,0
1.52,9.26,7.56,11.59,0.04,0.03,0.24,4.44,2.12,2.16,0.62,1,2876.78,7360,161.03,149.49,7.02,4.37,1.17,0.08,0.07,0,0,7.02,0.88,0.05,0.23,6.5,3.42,9.65,0,0.61,10.14,0.09,0.29,1.81,0,0,0.67,0,0,0,0,0,0,0,0,0.77,0.2,0,0,0
0.9,7.92,2.56,7.73,0,0.58,0,5.03,1.18,1.51,0.55,18.22,2065.04,6641.36,299.73,204.66,1.31,3.23,2.27,0,0,0,0,2.12,4.14,0.04,6.8,1.59,18.23,8.22,0,1.46,10.36,0.26,0.22,13.83,2.15,0,1.66,1.24,0,0.21,1.7,0,0,0,3.93,4.61,0.35,5.64,0.08,0
0.92,9.95,2.52,7.55,0,2.05,0.73,3.73,1.08,1.91,0.4,9.76,1630.76,5273.42,538.72,242.15,10,1.96,1.97,0,0.8,0.03,0,0.29,1.79,0,0.92,5.77,24.96,64.34,0,0,2.38,0.29,0.34,7.28,0,0,0.97,0.05,0,0,0,1.1,0.12,0,5.86,7.16,0,0,0,0.44
2.11,7.44,1.45,4.17,0.13,1.27,0.6,3.82,0.59,1.62,0.59,3.3,629.81,3763.62,675.88,169.36,1.69,0.72,1.55,0,0,0.13,0,0,2.14,0,29.79,2.23,33.57,16.64,0,0,6.32,0.47,0.29,50.04,2.52,0,1.43,3.28,0,0,0,0,0,0,0,4.51,1.75,1.95,0,0
2.69,5.28,2.61,5.25,0.17,0.23,0.73,3.63,0.6,1,0.76,2.14,1135.74,5392.34,328.96,197.33,13.82,0.27,1.52,0,0.66,0.27,0,0.19,1.11,0,2.21,3.9,10.25,25.39,0,0,7.61,0.75,0.1,10.05,0,0,0.57,0.27,0,0,0,1.32,0.27,0,0,0.42,0.13,0.21,0,0
0.53,10.67,6.57,15.06,0,0.2,0.15,4.98,2.7,2.26,0.68,0.98,3172.9,8271.21,143.75,137.43,9.77,4.08,2.24,0,0.21,0,0,31.41,0.78,0,0.34,7.89,13.99,17.31,0,0,15.96,0.05,0.38,0.87,0.39,0,1.34,0,0,0,0.12,0,0,0,0,1.24,0.38,0,0,0
1.16,7.69,0.13,5.73,0.1,0.05,0.28,3.04,0.95,1.62,0.69,2.03,2085.7,5658.26,876.68,286.72,1.09,0.69,1.2,0,0,0,0,0.26,1.79,0,0.86,0.83,3.34,20.7,0,0.66,4.03,0.17,0.27,34.93,0,0,1.43,0.2,0,0.14,0.55,0.51,0,0,0.19,1.78,0.49,0,0,0
2.26,23.69,0,12.56,0.29,0.14,0.38,6.2,1.29,5.39,0.8,10.52,1276.58,5985.96,901.03,331.5,1.85,1.55,0.86,0,0,0,0,0,2.56,0,4.17,1.23,7.79,18.56,0,1.81,29.43,0.8,0.21,86.88,0,0,1.46,3.3,0,0,0,0,0,0,0,1.5,0.1,0.14,0.06,0
1.77,16.61,0.09,10.79,0,0,0.6,5.49,1.83,4.03,0.94,0.22,1932.85,6334.82,725.46,268.07,2.07,2.22,1.51,0,0,0,0,0.28,3.01,0,10.47,3.22,18.5,29.81,0,18.36,3.16,0.31,0.33,57.86,3.02,0,2.77,1.27,0.34,0,0.56,0,0,0,0,0.36,0.8,3.77,0,0
2.07,10.52,2.16,9.98,2.5,0,0.03,1.97,1.81,2.01,0.88,0.41,3644.08,354.49,25.83,146.68,1.59,0.87,1.16,0.5,0,0,0,5.01,3.87,0,6.9,8.5,11.54,0,0,3.71,4.98,0.18,0.14,4.04,0.76,1.14,0,0,0,0,0,0,0.04,0,1.85,0.34,0.49,0.78,0,0
0.96,5.79,2.24,8.48,0,0,0,4.52,1.08,0.98,0.53,0.15,1293.3,4524.94,282.31,169.46,0,1.3,0.92,0,0,0,0,5.45,1.45,0,0.68,4.64,1.83,1.61,0,0.22,0.94,0,0.65,18.77,0,0,0,0,0,0,0.59,0.43,0,0,0,1.16,2.18,0,0,0
1.47,6.01,2.09,5.24,0,0.54,0.28,3.51,0.82,1.04,0.68,8.15,1053.59,5055.05,387.58,258.25,3.33,1.56,0.36,0.13,0.57,0.08,0,2.46,1.91,0,1.49,3.34,7.55,19.39,0,4.36,7.02,1.58,4.3,11.19,0,0,3.32,0,0.28,0.25,1.12,1.28,0,0,0,3.86,1.1,0.72,0.08,0
1.95,5.49,9.54,6.82,0.62,0.29,0.38,3.69,0.41,0.6,0.6,21.21,1093.73,3913.71,465.57,219.75,9.13,3.15,0.67,0,0,0,0,0.89,1.51,0,0.36,1.3,2.76,11.97,0,0.68,2.98,0,0.37,8.33,0,0,2.13,0,0,0.25,0.46,0,0,0,0,1.43,0.37,0,0,0
0.41,5.21,2.02,7.31,0.64,0.24,0,2.69,1.24,1.01,0.73,3.63,1666.59,4405.92,329.73,278.6,0,8.53,0.74,0,0.42,0,0,11.23,5.9,0,3.38,0,9.08,0,0,5.68,0.56,0,1.6,13.66,0,0,1.16,0,0.07,0,0,1.01,0,0,4.39,3.91,2.52,1.15,0.09,0
0.86,4.56,2.06,10.51,0,0.66,0,4.65,1.29,0.74,0.65,58.79,1277.8,4409.49,296.21,183.53,0.21,1.01,0.79,0,0,0,0,17.04,2.57,0,2.46,0,16.26,5.91,0,1.56,1.66,0,0,4.75,0,0,1.25,0,0.19,0,0.46,0,0,0,0,1.16,2.92,0.38,0.03,0
0.87,2.87,1.88,8.7,0.06,0,0.07,2.5,0.86,0.69,0.6,1.03,1397.25,3013.97,270.6,134.45,4.3,2.83,0.59,0.05,0,0,0,12.21,0.66,0,0,3.91,4.54,10.87,0,0,0.16,0,1.74,0.71,0.11,0,0.65,0,0.07,0,0.2,1.62,0,0,0,3.21,0.44,0,0,0
0.92,5.5,2.08,5.82,0,0.06,0.14,2.9,0.73,0.97,0.51,0.74,1211.26,3540.31,407.16,252.4,0,0,0.49,0,0,0,0,0,1.82,0,0.68,0,1.72,0.72,0,0.14,0.35,0.64,0.25,14.29,0,0,0.29,0,0,0,0.32,0.45,0.08,0,0,1.52,0,0.09,0,0
2.8,9.76,2.24,5.56,0,0.69,1.1,3.44,0.89,1.7,0.7,13.1,1521.85,5532.11,482.81,458.88,2.32,0,0.42,0,0.59,0.36,0,0,2.66,0,1.26,1.5,8.58,16.84,0,2.91,8.72,0.8,4.47,11.89,0,0,4.78,0,0,0.4,1.32,1.54,0.2,0,0,5.5,0,0.22,0,0.27
1.48,5.25,3.59,4.82,0.46,0.05,1.53,2.07,0.79,0.79,0.43,9.51,1091.65,2910.98,498.99,289.04,7.15,0,0.55,0,0,0,0,0,1.51,0,0.46,0.77,2.17,10.61,0,0.72,1.99,0.53,0,8.37,0,0,1.54,0,0,0.22,0,0,0.01,0,0,1.52,0,0,0,0
0.85,6.37,3.53,6.35,0.25,0.34,0,1.93,1.24,1.27,0.53,39.75,1831.11,4407.68,345.22,328.94,0,0,0.64,0,0.42,0,0,0.66,9.27,0,4.39,0.53,0,7.42,0,5.5,0,0.73,0.75,17.84,0,0,0.86,0.08,0,0,0,0.56,0.15,0,6.89,3.84,0,1.49,0,0.32
1.62,5.52,2.39,5.34,0,0,0.54,1.63,0.66,0.84,0.52,3.4,1898.11,3080.52,264.04,186.82,5.27,0,0.63,0,0,0,0,0,0.96,0,0,0.61,1.16,6.42,0,0,0.24,0.86,0.84,1,0,0,0,0,0,0,0,1.79,0,0,0,3.61,0,0,0,0
1,8.42,1.91,5.73,0,0,0.25,3.48,0.9,1.53,0.67,1.01,1312.39,4218.12,580.23,346.44,0,0,0.58,0,0,0,0,0,1.39,0,0.86,0,2.27,1.36,0,1.52,1.75,0.22,0.08,33.05,0,0,0,0,0,0,0.19,0.37,0,0,0,1.38,0,0,0,0
1.29,9.84,1.91,5.57,0,0.63,0.73,2.52,0.49,1.34,0.48,12.78,1073.8,4087.08,515.34,358.81,1.2,0,0.29,0,0,0,0,0,2.22,0,0.84,2.62,10.63,24.28,0,3.95,8.76,0,3.63,12.36,0,0,0,0,0,0,0.57,1.24,0,0,0,4.27,0,0,0,0.07
2.61,7.58,3.17,6,0,0,0.83,2.75,0.97,1.2,0.49,35.5,1313.25,3316.38,595.71,266.19,13.35,0,0.44,0,0,0,0,0,1.56,0,0.06,0.57,3.26,13.79,0,1.04,3.63,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0
0.48,5.48,4.04,4.47,0,0.4,0,1.2,0.78,0.87,0.46,78.91,1310.09,3152.68,430.32,330.48,0,0,0.36,0,0.66,0,0,0,7.2,0,2.02,0.26,5.33,0.48,0,3.57,0.75,0.19,0.64,17.1,0,0,0,0,0,0,0,0.39,0,0,6.47,2.42,0,1,0,0.09
2.59,6.39,4.73,5.97,0,0.54,0.54,2.98,0.78,0.74,0.42,220.18,922.49,3517.75,385.08,218.75,2.5,0,0.55,0,0,0,0,0,3.72,0,1.23,0.12,2.74,5.13,0,3.13,1.49,0,0,10.6,0,0,0,0,0,0,0.17,0,0,0,0,0.71,0,0,0,0
2.77,5.93,1.8,5.77,0,0,0.84,1.62,0.76,0.84,0.43,13.34,1591.8,2665.41,255.19,196.27,4.89,0,0.41,0,0,0,0,0,0.83,0,0,0.09,1.02,4.17,0,0.58,0.64,0.45,1.02,1.28,0,0,0,0,0,0,0,1.36,0,0,0,2.73,0,0,0,0
1.01,7.76,2.29,5.39,0,0.36,0.17,4.67,0.77,1.57,0.32,0.09,699.3,4121.85,430.86,156.73,0.14,1.25,0.63,0,0,0,0,0.07,2.55,0.04,0.67,0.68,0.42,7.5,0,0.79,1,0.87,0.58,25.82,0,0,0.64,0.73,1.08,0,0.64,0.29,0.1,0,0.79,1.74,0.12,0,0,0
0.75,9.34,2.89,6.85,0,0.45,0.33,4.35,1.3,2.15,0.4,8.74,1198.8,5609.61,329.01,225.9,0.75,2.49,0.64,0.16,0.38,0,0,2.8,2.58,0.04,2.22,4.52,7.41,20.86,0,5.19,6.7,0.51,5.32,12.01,0.34,0,2.83,0.23,0,0,0.56,1.08,0,0,1.39,3.26,0.64,0,0,0
1.89,8.06,5.58,7.19,0,0.42,1.18,3.12,1.43,1.67,0.32,15.52,1010.5,3436.65,676.21,220.49,9.44,3.95,0.52,0.03,0,0,0,1.73,1.65,0,0.39,2.52,0,31.2,0,0.57,4.08,0.12,0.5,8.34,1,0,4.33,0,0,0.8,1.41,0,0,0,0,1.98,0.48,0,0,0
0.76,6.3,4.24,7.51,0,0.2,0.1,2.13,1.11,1.46,0.48,11.18,1481.76,4394.13,351.69,233.96,0,4.96,0.61,0,0.19,0,0,5.09,9.95,0.18,2.47,4.91,7.84,0.45,0,2.95,0.66,0.06,1.09,9.32,0,0.09,2.26,0,0,0,0.12,0.5,0,0,8.06,4.37,0.49,0,0,0
2.28,7.47,3.83,10.45,0,0.25,0.73,4.54,2.12,1.54,0.39,39.63,1351.07,4528.64,410.55,284.41,0.07,1.62,0.85,0,0,0,0,5.82,4.58,0,0.86,3.65,2.86,15.37,0,0.8,1.97,0,0.37,3.68,0.66,0,3.39,0,0,0.7,1.41,0,0,0,0,1.28,0.76,0,0,0
1.34,6.4,4.09,8.6,0,0.09,0.54,3.12,1.03,1.38,0.59,0.83,1141.44,3842.42,365.17,136.28,3.87,1.54,0.69,0,0,0,0,3.08,1.39,0,0.1,3.6,4.42,17.47,0,0.05,1.52,0,1.25,1.95,0.47,0,1.23,0,0,0,0.17,0.31,0,0,0,4.93,0.59,0,0,0
1.41,9.01,2.1,5.35,0,0.21,0.33,4.23,0.66,1.85,0.43,0.42,850.63,4090.07,507.26,180.11,0,1.36,0.48,0,0,0,0,0,2.19,0,0.99,0.53,2.07,7.16,0,0.6,1.17,0.89,0.55,41.51,0,0,0.88,0.27,3.79,0,1.05,0.36,0,0,0,2.29,0,0.4,0,0
0.75,8.1,3.49,4.76,0.5,0.52,1,3.27,0.5,1.83,0.49,10.33,972.07,4917.14,310.06,188.47,1.55,1.33,0.28,0,0,0,0,0,2.5,0.05,2.62,1.8,5.71,15.62,0,5.7,5.38,0.12,3.73,11.19,1.09,0,1.33,0,0,0,0,0.85,0,0,0,3.37,0,1.04,0,0.59
1.73,9.04,8.93,6.9,3.68,0.28,3.22,3.37,0.79,1.41,0.55,9.77,1101.37,3702.62,675.02,313.67,7.68,3.71,0.49,0,0,0,0,0,1.7,0,0.49,1.08,4.27,19.82,0,0.47,3.68,0.88,0.44,12.5,0.86,0,2.58,0,0,1.37,1.03,0,0,0,0,2.4,0,0,0,0
0.83,7.66,4.28,7.65,0.86,0.05,0,2.14,1.42,1.61,0.31,10.85,1887.93,4846.41,319.76,263.75,0.48,5.24,0.7,0,0,0,0,3.06,8.96,0,2.49,2.13,0,5.03,0,5.88,0.99,0.35,1.07,16.84,0,0.1,0.94,0,0,0,0,1.05,0,0,8.1,5.4,0.6,0.55,0,0.1
1.79,6.95,2.22,7.61,0,0.09,0.22,4.19,1.68,1.5,0.44,14.83,1407.64,5301.23,400.6,267.63,0.46,2.61,0.96,0,0,0,0,2.98,4.14,0,0.84,2.6,4.26,11.56,0,0.44,2.85,0,0.51,6.09,0,0,2.11,0,0,0.23,1.3,0,0,0,0,2.39,0.55,0,0,0
1.81,6.9,2.24,6.2,0,0,0.82,2.16,0.9,1.43,0.38,0.92,1420.78,3561.84,421.43,182.64,6.33,1.61,0.61,0,0,0,0,0,1.26,0,0,1.72,1.98,14.17,0,0,0.65,1.33,1.61,2.14,0.23,0,0.5,0,0.15,0,0,0.42,0.05,0,0,6.64,0,0,0,0
0.81,5.2,2.47,4.04,0,0.11,0.14,3.05,0.59,0.94,0.51,0.28,832.97,3255.24,421.19,179.27,0,0.79,0.44,0,0,0,0,0,1.46,0,1.14,0.61,0,7.74,0,1.26,0.54,0.36,0.32,30.75,2.2,0,0.78,0.05,3.42,0,0.61,0.35,0,0,0,1.9,0,0.14,0,0
0.81,6.48,3.79,3.89,0.21,0.45,0.37,2.73,0.37,1.16,0.49,11.32,1268.35,5017.01,227.44,190.16,1.76,1.04,0.41,0,0,0.18,0,0,2.37,0,3.25,1.68,0,16.5,0,8.86,6.38,0.51,3.07,7.94,1.71,0,1.33,0,0,0,0,1.02,0,0,0,3.72,0,0.65,0,0.5
1.38,7.31,4.48,7.52,0.78,0.09,0.84,3.44,0.84,1.21,0.51,7.2,1720.66,4182.36,453.11,237.91,8.42,3.52,0.75,0.2,0,0,0,0,1.5,0,0.64,1.28,0,20.79,0,2.25,3.54,0,0.3,13.55,0,0,3.42,0,0,1.03,0.74,0,0,0,0,2.63,0,0,0,0
0.4,4.86,2.88,5.39,0,0.18,0,1.58,0.92,0.91,0.44,8.08,1720.19,3779.47,266.43,259.63,0,7.2,0.57,0,0.43,0,0,0.83,7.24,0,8.67,0.55,0,0,0,18.02,0.82,0.34,0.86,18.02,1.12,0,0.65,0,0,0,0,0.7,0,0,5.98,4.02,0,1.21,0,0.62
0.71,5.84,2.64,9.45,0,0.25,0,4.68,1.62,0.98,0.37,97.71,2041.99,5216.17,199.62,207.84,0.47,1.48,1.1,0,0,0,0,4.81,3.03,0,3.57,2.4,0,3.97,0,6.39,1.92,0.07,0.32,8.64,0.8,0,0.79,0,0,0,0.25,0,0,0,0,1.55,0.62,0.43,0,0
0.95,5.05,1.52,6.47,0,0,1.18,2.09,1.13,0.94,0.46,2.19,1787.46,3159.38,227.06,154.24,5.89,1.44,0.58,0,0,0,0,2.26,0.75,0,0,0.21,0,4.14,0,0.12,0.33,0,1.35,1.82,0,0,0,0,0,0,0,0.42,0,0,0,4.58,0,0,0,0
1.1,6.21,1.96,6.29,0.12,0.16,0.32,4.18,1.47,1.4,0.69,0.64,1338.95,4392.66,787.82,302.44,0,0.79,0.69,0,0.24,0,0,0,2.13,0.42,1.04,0.47,1.81,5.35,0,0.67,1.27,0.51,0.32,26.15,0.87,0,1.33,0.26,4.47,0.44,0.7,0.37,0,0,0.21,1.85,0,0.5,0,0
